StudentNumber,Suruna Value,Hurni Level,Lal Count,Volta,Ratios,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104,
1000166,nulp,medium,83,4 star,0.97294894,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002734,nulp,medium,83,4 star,0.97294894,8.0,7.0,6.0,6.0,6.0,5.0,8.0,7.0,9.0,6.0,NG,5.0,9.0,8.0,7.0,7.0,NG,7.0,8.0,NG,8.0,9.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,
1002766,nulp,medium,83,4 star,0.97294894,7.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,NG,8.0,7.0,6.0,8.0,6.0,NG,7.0,8.0,NG,6.0,8.0,7.0,8.0,7.0,7.0,9.0,6.0,8.0,5.0,
1000124,lobi,high,61,2 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000127,lobi,high,94,1 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000134,nulp,low,94,2 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000147,doot,low,66,1 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000213,lobi,full,76,5 star,0.96952909,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000232,nulp,nothing,75,3 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000316,nulp,medium,81,4 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000328,lobi,full,78,3 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000403,nulp,medium,77,2 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000432,lobi,medium,98,2 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1000478,nulp,low,60,4 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000561,lobi,medium,76,2 star,0.96952909,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000683,nulp,low,68,5 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000740,doot,nothing,80,2 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000761,lobi,high,85,2 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000813,doot,nothing,90,5 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000823,nulp,low,65,4 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000844,lobi,medium,72,5 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000894,doot,nothing,84,2 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,5.0,NG,NG,8.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000989,doot,low,70,2 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,NG,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001018,lobi,medium,59,3 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001075,lobi,medium,99,5 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001170,lobi,high,65,4 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001203,nulp,low,65,4 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001247,lobi,medium,75,1 star,0.96952909,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,NG,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001336,lobi,medium,72,5 star,0.96952909,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001481,doot,nothing,67,2 star,0.96952909,NG,9.0,6.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,6.0,7.0,8.0,NG,7.0,8.0,NG,7.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,6.0,
1001578,nulp,medium,61,4 star,0.96952909,NG,8.0,6.0,6.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,8.0,NG,8.0,NG,NG,7.0,6.0,7.0,9.0,NG,NG,6.0,
1001600,lobi,high,61,5 star,0.96952909,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,7.0,
1001648,nulp,low,98,3 star,0.96952909,NG,8.0,5.0,7.0,NG,NG,NG,7.0,9.0,7.0,NG,NG,NG,9.0,7.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,5.0,
1001825,nulp,low,70,3 star,0.96952909,NG,9.0,6.0,6.0,NG,NG,NG,6.0,9.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,8.0,6.0,6.0,9.0,NG,NG,5.0,
1001895,nulp,medium,68,5 star,0.96952909,NG,8.0,7.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,NG,NG,6.0,6.0,8.0,NG,6.0,6.0,NG,9.0,NG,NG,8.0,6.0,6.0,8.0,NG,NG,7.0,
1001951,lobi,high,61,5 star,0.96952909,NG,8.0,6.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,7.0,8.0,NG,8.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,7.0,
1002230,doot,nothing,74,2 star,0.96952909,8.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,NG,7.0,7.0,7.0,8.0,7.0,NG,7.0,8.0,NG,7.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,
1002437,nulp,medium,74,1 star,0.96952909,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,NG,8.0,8.0,7.0,8.0,7.0,NG,7.0,8.0,NG,6.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,
1002512,lobi,high,67,4 star,0.96952909,7.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,NG,7.0,7.0,6.0,8.0,6.0,NG,6.0,6.0,NG,7.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,
1000845,lobi,high,87,1 star,0.96696419,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002502,lobi,high,87,1 star,0.96696419,7.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,NG,6.0,9.0,8.0,6.0,7.0,NG,7.0,7.0,NG,6.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,
1002606,doot,nothing,82,4 star,0.9643993,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,NG,8.0,6.0,6.0,8.0,7.0,NG,6.0,7.0,NG,6.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,6.0,
1002686,lobi,high,77,5 star,0.9643993,5.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,NG,6.0,7.0,7.0,8.0,7.0,NG,6.0,6.0,NG,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,
1001240,lobi,high,65,1 star,0.96138178,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1001676,lobi,high,90,3 star,0.96138178,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,7.0,8.0,NG,NG,7.0,
1001725,doot,nothing,96,4 star,0.96138178,NG,8.0,6.0,6.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,6.0,6.0,8.0,NG,6.0,8.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,5.0,
1001733,lobi,high,65,1 star,0.96138178,NG,8.0,6.0,6.0,NG,NG,NG,6.0,10.0,7.0,NG,NG,NG,8.0,7.0,6.0,NG,7.0,7.0,NG,8.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,6.0,
1001834,lobi,high,72,4 star,0.96138178,NG,7.0,6.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,8.0,7.0,6.0,NG,7.0,6.0,NG,7.0,NG,NG,8.0,7.0,7.0,8.0,NG,NG,6.0,
1001925,doot,nothing,97,4 star,0.96138178,NG,8.0,6.0,6.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,6.0,6.0,8.0,NG,7.0,8.0,NG,8.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,8.0,
1002054,nulp,low,75,1 star,0.96138178,NG,8.0,6.0,6.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,8.0,NG,6.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,6.0,
1000353,nulp,medium,70,2 star,0.95963593,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000708,nulp,medium,70,2 star,0.95963593,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001487,doot,nothing,64,4 star,0.95595025,NG,9.0,7.0,7.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,6.0,8.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,7.0,8.0,7.0,NG,NG,6.0,
1002082,doot,nothing,64,4 star,0.95595025,NG,7.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,6.0,NG,6.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,7.0,
1002180,doot,nothing,64,4 star,0.95595025,NG,8.0,6.0,6.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,8.0,NG,8.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,8.0,
1000868,lobi,high,73,5 star,0.95413974,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002672,lobi,high,73,5 star,0.95413974,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,NG,5.0,8.0,8.0,6.0,7.0,NG,7.0,6.0,NG,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,
1000665,doot,nothing,88,3 star,0.95323448,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000746,doot,nothing,88,3 star,0.95323448,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1001409,doot,nothing,79,1 star,0.95323448,NG,8.0,5.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,7.0,9.0,NG,NG,6.0,
1001420,lobi,medium,77,5 star,0.95323448,NG,8.0,6.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,8.0,6.0,6.0,NG,7.0,6.0,NG,6.0,NG,NG,8.0,6.0,7.0,9.0,NG,NG,6.0,
1001542,doot,nothing,80,3 star,0.95323448,NG,7.0,7.0,7.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,8.0,6.0,NG,6.0,8.0,NG,7.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,6.0,
1001682,doot,nothing,59,1 star,0.95323448,NG,8.0,6.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,7.0,7.0,7.0,NG,NG,6.0,
1001771,doot,nothing,97,5 star,0.95323448,NG,8.0,5.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,8.0,7.0,NG,NG,7.0,
1001838,doot,nothing,88,3 star,0.95323448,NG,8.0,7.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,7.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,6.0,7.0,7.0,NG,NG,7.0,
1002164,lobi,medium,77,5 star,0.95323448,NG,8.0,6.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,8.0,6.0,NG,7.0,7.0,NG,6.0,NG,NG,7.0,6.0,7.0,7.0,NG,NG,5.0,
1000037,lobi,medium,83,4 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,5.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000102,doot,nothing,78,3 star,0.94974278,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000135,doot,nothing,61,4 star,0.94974278,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000144,nulp,medium,94,5 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000208,lobi,full,91,4 star,0.94974278,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000293,doot,nothing,96,2 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000394,doot,low,59,3 star,0.94974278,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,
1000417,doot,nothing,62,3 star,0.94974278,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000485,nulp,medium,90,3 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000569,lobi,medium,72,3 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,5.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000697,lobi,low,96,3 star,0.94974278,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000713,lobi,low,73,1 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000729,nulp,low,83,1 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000766,lobi,medium,72,3 star,0.94974278,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000879,nulp,medium,71,5 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001056,lobi,medium,81,1 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001186,nulp,medium,98,2 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001214,doot,nothing,68,4 star,0.94974278,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001218,nulp,medium,62,4 star,0.94974278,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001249,nulp,nothing,67,2 star,0.94974278,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000717,lobi,medium,68,2 star,0.94948243,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,5.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001700,lobi,medium,68,2 star,0.94948243,NG,7.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,8.0,6.0,6.0,8.0,NG,NG,5.0,
1001956,lobi,medium,68,2 star,0.94948243,NG,8.0,4.0,8.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1002816,lobi,medium,68,2 star,0.94948243,NG,8.0,6.0,7.0,NG,NG,NG,7.0,9.0,7.0,NG,NG,8.0,7.0,NG,6.0,NG,6.0,8.0,NG,6.0,8.0,NG,7.0,5.0,7.0,8.0,NG,NG,5.0,
1001224,doot,nothing,93,1 star,0.94900995,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002530,nulp,low,63,4 star,0.94900995,8.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,NG,6.0,8.0,7.0,7.0,7.0,NG,6.0,8.0,NG,8.0,8.0,5.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,
1002571,doot,nothing,93,1 star,0.94900995,7.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,NG,7.0,7.0,7.0,7.0,7.0,NG,6.0,7.0,NG,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,
1002581,lobi,medium,70,1 star,0.94900995,6.0,8.0,6.0,7.0,6.0,5.0,6.0,7.0,9.0,6.0,NG,4.0,9.0,9.0,6.0,7.0,NG,8.0,8.0,NG,7.0,9.0,5.0,6.0,6.0,6.0,9.0,6.0,8.0,6.0,
1002690,lobi,high,71,3 star,0.94900995,7.0,8.0,7.0,7.0,6.0,5.0,8.0,7.0,8.0,7.0,NG,5.0,8.0,7.0,7.0,7.0,NG,7.0,6.0,NG,7.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,
1002717,doot,nothing,88,5 star,0.94900995,7.0,8.0,6.0,6.0,5.0,6.0,7.0,7.0,8.0,8.0,NG,7.0,7.0,7.0,7.0,7.0,NG,6.0,8.0,NG,7.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,
1000621,doot,nothing,77,1 star,0.94644506,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001273,nulp,low,99,2 star,0.94644506,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,NG,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1002710,doot,nothing,77,1 star,0.94644506,8.0,9.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,NG,6.0,7.0,7.0,7.0,7.0,NG,7.0,8.0,NG,7.0,8.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,
1000704,lobi,high,72,2 star,0.94508718,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001345,nulp,low,93,3 star,0.94508718,NG,7.0,7.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,6.0,NG,8.0,NG,NG,7.0,6.0,7.0,6.0,NG,NG,7.0,
1001387,doot,nothing,63,3 star,0.94508718,NG,9.0,6.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,6.0,8.0,7.0,NG,NG,5.0,
1001545,doot,nothing,73,4 star,0.94508718,NG,6.0,8.0,7.0,NG,NG,NG,7.0,5.0,9.0,NG,NG,NG,6.0,8.0,8.0,NG,6.0,6.0,NG,6.0,NG,NG,8.0,7.0,6.0,6.0,NG,NG,7.0,
1001669,lobi,medium,69,4 star,0.94508718,NG,8.0,5.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,8.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,5.0,
1001866,nulp,low,84,1 star,0.94508718,NG,7.0,6.0,7.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,7.0,8.0,7.0,NG,7.0,7.0,NG,6.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,5.0,
1002070,lobi,high,72,2 star,0.94508718,NG,7.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,6.0,NG,NG,9.0,6.0,6.0,7.0,NG,NG,6.0,
1002103,nulp,low,99,4 star,0.94508718,NG,8.0,6.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,6.0,
1002122,nulp,low,75,4 star,0.94508718,NG,9.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,7.0,7.0,NG,6.0,NG,NG,7.0,6.0,8.0,8.0,NG,NG,5.0,
